TESTOPID	TESTNAME	TESTSTART	TESTEND	PRODUCTTESTID	SERIALNUMBER	REVTIMEORDER	OPERATIONREPORT	FIRMWARE_VERSION	KALMAN_FILTER	MAG_DECL	ACC_GAIN_X	ACC_GAIN_Y	ACC_GAIN_Z	ACC_OFFSET_X	ACC_OFFSET_Y	ACC_OFFSET_Z	GYRO_GAIN_X	GYRO_GAIN_Y	GYRO_GAIN_Z	MAG_XMIN	MAG_XMAX	MAG_YMIN	MAG_YMAX	MAG_ZMIN	MAG_ZMAX	MAG_ROT_XX	MAG_ROT_XY	MAG_ROT_XZ	MAG_ROT_YX	MAG_ROT_YY	MAG_ROT_YZ	MAG_ROT_ZX	MAG_ROT_ZY	MAG_ROT_ZZ	GYRO_ROT_XX	GYRO_ROT_XY	GYRO_ROT_XZ	GYRO_ROT_YX	GYRO_ROT_YY	GYRO_ROT_YZ	GYRO_ROT_ZX	GYRO_ROT_ZY	GYRO_ROT_ZZ	ACC_ROT_XX	ACC_ROT_XY	ACC_ROT_XZ	ACC_ROT_YX	ACC_ROT_YY	ACC_ROT_YZ	ACC_ROT_ZX	ACC_ROT_ZY	ACC_ROT_ZZ
A01528465	AHRS-CALIBRATION-v1	2016/12/21-10:12:30	2016/12/21-11:32:38	A01528466	542	1	OK		False	0.0	0.001	0.001	0.001	0.000000	0.000000	-0.000000	8.66	8.66	8.66	-0.181004	0.139119	-0.197396	0.122727	1.000000	-1.000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01435992	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01435993	543	1	OK		False	0.0	0.001	0.001	0.001	0.011777	-0.016000	-0.028230	8.66	8.66	8.66	-0.151913	0.067007	-0.157953	0.060967	0.06410670	-0.14868100	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01434127	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01434128	543	2	OK		False	0.0	0.001	0.001	0.001	0.011777	-0.016000	-0.028230	8.66	8.66	8.66	-0.151913	0.067007	-0.157953	0.060967	0.06410670	-0.14868100																			1	0	0	0	1	0	0	0	1
A01434129	AHRS-CALIBRATION-v1	2016/04/21-10:00:00	2016/04/21-10:00:00	A01434130	543	3	OK		False																																											
A02019481	AHRS-CALIBRATION-v3	2018/07/20-12:15:54	2018/07/20-12:15:54	A02019482	544	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.001541	-0.0021016	0.0095508	8.66	8.66	8.66	-1.0292	0.97079	-1.0429	0.95711	0.97726	-1.0227	0.97233	-0.0065856	-0.0024213	-0.0065856	0.96562	0.0050196	-0.0024213	0.0050196	1.0651	1	0	0	0	1	0	0	0	1	1.0047	-0.022586	0.00045021	-0.022586	1.0006	-0.0030938	0.00045021	-0.0030938	0.99521
A01521531	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521532	544	2	OK		False	0.0	0.001	0.001	0.001	0.010714	0.002886	-0.028360	8.66	8.66	8.66	-0.142275	0.082902	-0.154872	0.070305	0.0770311	-0.1332570	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01435994	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01435995	545	1	OK		False	0.0	0.001	0.001	0.001	0.032140	0.009387	-0.027840	8.66	8.66	8.66	-0.153763	0.066055	-0.154772	0.065046	0.06587950	-0.15031201	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01434131	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01434132	545	2	OK		False	0.0	0.001	0.001	0.001	0.032140	0.009387	-0.027840	8.66	8.66	8.66	-0.153763	0.066055	-0.154772	0.065046	0.06587950	-0.15031201																			1	0	0	0	1	0	0	0	1
A01434133	AHRS-CALIBRATION-v1	2016/04/21-10:00:00	2016/04/21-10:00:00	A01434134	545	3	OK		False																																											
A01521539	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521540	547	1	OK		False	0.0	0.001	0.001	0.001	0.017936	0.022000	-0.057520	8.66	8.66	8.66	-0.108886	0.125911	-0.11306	0.121736	0.116763	-0.101912	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02019483	AHRS-CALIBRATION-v3	2018/07/20-12:14:52	2018/07/20-12:14:52	A02019484	548	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.003976	-0.00082963	0.018784	8.66	8.66	8.66	-0.98983	1.0102	-0.98071	1.0193	0.99807	-1.0019	0.97087	-0.0089363	0.0011168	-0.0089363	0.96501	0.0025433	0.0011168	0.0025433	1.0674	1	0	0	0	1	0	0	0	1	1.0008	0.061533	0.0015161	0.061533	1.0086	-0.0033098	0.0015161	-0.0033098	0.99445
A01521515	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521516	548	2	OK		False	0.0	0.001	0.001	0.001	0.010987	0.002027	-0.026910	8.66	8.66	8.66	-0.106652	0.127731	-0.098415	0.135968	0.1214820	-0.0973785	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02019485	AHRS-CALIBRATION-v3	2018/07/20-12:29:32	2018/07/20-12:29:32	A02019486	549	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.018208	-0.012461	0.0075227	8.66	8.66	8.66	-1.021	0.979	-1.0196	0.9804	0.97891	-1.0211	0.95411	-0.0025159	0.00046542	-0.0025159	0.97274	0.0030972	0.00046542	0.0030972	1.0775	1	0	0	0	1	0	0	0	1	1.0125	-0.01663	-0.00081837	-0.01663	0.99501	0.0045005	-0.00081837	0.0045005	0.99289
A01521509	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521510	549	2	OK		False	0.0	0.001	0.001	0.001	0.023875	0.006670	0.040060	8.66	8.66	8.66	-0.140300	0.097006	-0.137361	0.099944	0.09074450	-0.13311701	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02006105	AHRS-CALIBRATION-v2	2016/04/15-02:08:38	2016/04/23-03:07:38	A02006106	550	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.016106	0.010000	-0.028720	8.66	8.66	8.66	-0.080790	0.122848	-0.080521	0.123117	0.12005200	-0.08114590	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01435996	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01435997	550	2	OK		False	0.0	0.001	0.001	0.001	0.016106	0.010000	-0.028720	8.66	8.66	8.66	-0.080790	0.122848	-0.080521	0.123117	0.12005200	-0.08114590	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01434135	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01434136	550	3	OK		False	0.0	0.001	0.001	0.001	0.016106	0.010000	-0.028720	8.66	8.66	8.66	-0.080790	0.122848	-0.080521	0.123117	0.12005200	-0.08114590																			1	0	0	0	1	0	0	0	1
A01434137	AHRS-CALIBRATION-v1	2016/04/21-10:00:00	2016/04/21-10:00:00	A01434138	550	4	OK		False																																											
A01553639	AHRS-CALIBRATION-v3	2017/02/03-01:08:56	2017/02/03-01:08:56	A01553640	551	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.012771	0.015158	-0.004934	8.66	8.66	8.66	-1.0144	0.98556	-1.0236	0.97642	0.97793	-1.0221	0.98362	-0.0044722	-0.0027726	-0.0044722	0.9724	-0.001653	-0.0027726	-0.001653	1.0455	1	0	0	0	1	0	0	0	1	1.0038	-0.011927	-0.013455	-0.011927	1.0104	0.0039364	-0.013455	0.0039364	0.98638
A01551663	AHRS-CALIBRATION-v1	2017/02/03-01:08:56	2017/02/03-01:08:56	A01551664	551	2	OK		False	0.0	0.001	0.001	0.001	0.012771	0.015158	-0.004934	8.66	8.66	8.66	-1.0144	0.98556	-1.0236	0.97642	0.97793	-1.0221	0.98362	-0.0044722	-0.0027726	-0.0044722	0.9724	-0.001653	-0.0027726	-0.001653	1.0455	1	0	0	0	1	0	0	0	1	1.0038	-0.011927	-0.013455	-0.011927	1.0104	0.0039364	-0.013455	0.0039364	0.98638
A01553729	AHRS-CALIBRATION-v2	2016/04/15-02:08:38	2016/04/23-03:07:38	A01553730	552	1	OK	3.1	False	0.0	0.001	0.001	0.001	0.000000	0.000000	0.000000	8.66	8.66	8.66	-0.093769	0.121912	-0.081588	0.134093	0.00000000	0.00000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01436044	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01436045	552	2	OK		False	0.0	0.001	0.001	0.001	0.000000	0.000000	0.000000	8.66	8.66	8.66	-0.093769	0.121912	-0.081588	0.134093	0.00000000	0.00000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02010751	AHRS-CALIBRATION-v3	2017/12/19-10:48:01	2017/12/19-10:48:01	A02010752	553	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.00068338	-0.0057483	0.019992	8.66	8.66	8.66	-1.0094	0.99057	-1.0185	0.98149	0.98572	-1.0143	0.96892	-0.0066917	-0.00019998	-0.0066917	0.97108	0.0040116	-0.00019998	0.0040116	1.0629	1	0	0	0	1	0	0	0	1	1	-0.019538	0.0027371	-0.019538	1.0029	-0.00081927	0.0027371	-0.00081927	0.99741
A01553641	AHRS-CALIBRATION-v3	2017/01/31-04:16:24	2017/01/31-04:16:24	A01553642	554	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.001677	-0.012674	0.00061509	8.66	8.66	8.66	-1.0225	0.97748	-1.0184	0.98164	0.98594	-1.0141	0.96892	-0.0048411	-0.001964	-0.0048411	0.97146	0.0037073	-0.001964	0.0037073	1.0624	1	0	0	0	1	0	0	0	1	1.0032	-0.027436	0.0011627	-0.027436	0.99214	-0.0021856	0.0011627	-0.0021856	1.0055
A01551681	AHRS-CALIBRATION-v2	2017/01/31-04:16:24	2017/01/31-04:16:24	A01551682	554	2	OK		False	0.0	0.001	0.001	0.001	0.001677	-0.012674	0.00061509	8.66	8.66	8.66	-1.0225	0.97748	-1.0184	0.98164	0.98594	-1.0141	0.96892	-0.0048411	-0.001964	-0.0048411	0.97146	0.0037073	-0.001964	0.0037073	1.0624	1	0	0	0	1	0	0	0	1	1.0032	-0.027436	0.0011627	-0.027436	0.99214	-0.0021856	0.0011627	-0.0021856	1.0055
A02009785	AHRS-CALIBRATION-v3	2017/02/02-01:54:26	2017/02/02-01:54:26	A02009786	555	1	OK	CLB	False	0.0	0.001	0.001	0.001	-0.0058959	-0.029332	0.062952	8.66	8.66	8.66	-0.96949	1.0305	-1.1151	0.88493	1.01	-0.99001	1.0398	-0.041326	0.0053635	-0.041326	0.99934	0.0071196	0.0053635	0.0071196	0.96402	1	0	0	0	1	0	0	0	1	1.0122	0.0053404	0.010084	0.0053404	0.99247	0.0058459	0.010084	0.0058459	0.99557
A02005522	AHRS-CALIBRATION-v3	2017/02/02-01:54:26	2017/02/02-01:54:26	A02005523	555	2	OK	0	False	0.0	0.001	0.001	0.001	-0.0058959	-0.029332	0.062952	8.66	8.66	8.66	-0.96949	1.0305	-1.1151	0.88493	1.01	-0.99001	1.0398	-0.041326	0.0053635	-0.041326	0.99934	0.0071196	0.0053635	0.0071196	0.96402	1	0	0	0	1	0	0	0	1	1.0122	0.0053404	0.010084	0.0053404	0.99247	0.0058459	0.010084	0.0058459	0.99557
A02019487	AHRS-CALIBRATION-v3	2018/07/20-12:23:44	2018/07/20-12:23:44	A02019488	556	1	OK	CLB	False	0.0	0.001	0.001	0.001	-0.0017835	-0.0040352	0.012996	8.66	8.66	8.66	-0.98165	1.0184	-0.97697	1.023	1.0017	-0.99832	0.96323	-0.0052258	-0.0013314	-0.0052258	0.96219	0.0020294	-0.0013314	0.0020294	1.079	1	0	0	0	1	0	0	0	1	0.99432	-0.021526	0.00433	-0.021526	1.0107	-0.0019836	0.00433	-0.0019836	0.99554
A01521517	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521518	556	2	OK		False	0.0	0.001	0.001	0.001	0.010198	0.003050	-0.024090	8.66	8.66	8.66	-0.101372	0.135663	-0.097510	0.139526	0.1248130	-0.0946452	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02006119	AHRS-CALIBRATION-v2	2016/04/15-02:08:38	2016/04/23-03:07:38	A02006120	557	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.003765	0.012765	-0.024760	8.66	8.66	8.66	-0.113436	0.128903	-0.105661	0.136678	0.12016200	-0.10783500	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02005543	AHRS-CALIBRATION-v2	2016/11/14-08:08:38	2016/11/15-05:07:38	A02005544	560	1	OK	4.1	False	0.0	0.001	0.001	0.001	-0.002085	0.008791	-0.025850	8.66	8.66	8.66	-0.117755	0.118085	-0.129332	0.106508	0.11072000	-0.11152000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02019489	AHRS-CALIBRATION-v3	2018/07/20-12:39:37	2018/07/20-12:39:37	A02019490	561	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0096283	-0.012106	0.017663	8.66	8.66	8.66	-0.979	1.021	-0.98234	1.0177	1.0045	-0.99553	0.98294	-0.0052557	-0.00338	-0.0052557	0.97143	0.00089453	-0.00338	0.00089453	1.0473	1	0	0	0	1	0	0	0	1	1.0057	-0.014149	-0.0017765	-0.014149	0.99298	-0.0010047	-0.0017765	-0.0010047	1.0016
A01521519	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521520	561	2	OK		False	0.0	0.001	0.001	0.001	0.002508	0.003615	-0.011080	8.66	8.66	8.66	-0.088614	0.132605	-0.092639	0.128580	0.124530	-0.0835731	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01557821	AHRS-CALIBRATION-v3	2017/03/23-06:16:19	2017/03/23-06:16:19	A01557822	562	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.037524	-0.0065951	0.015574	8.66	8.66	8.66	-1.0147	0.98529	-0.94656	1.0534	1.0194	-0.98059	1.0209	-0.073312	0.00099586	-0.073312	1.0171	0.0074379	0.00099586	0.0074379	0.9681	1	0	0	0	1	0	0	0	1	0.99023	0.27984	-0.010984	0.27984	1.0451	-0.0029417	-0.010984	-0.0029417	1.0455
A01557823	AHRS-CALIBRATION-v3	2017/03/20-07:11:34	2017/03/20-07:11:34	A01557824	563	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0072586	0.0020381	0.026358	8.66	8.66	8.66	-0.96853	1.0315	-1.0752	0.9248	1.0054	-0.99458	1.042	-0.053258	-3.6709e-05	-0.053258	0.99657	0.0064604	-3.6709e-05	0.0064604	0.9657	1	0	0	0	1	0	0	0	1	1.0205	0.16307	-0.0021008	0.16307	1.0031	3.971e-05	-0.0021008	3.971e-05	1.0029
A01557675	AHRS-CALIBRATION-v2	2017/07/11-09:47:44	2017/07/11-09:47:44	A01557676	565	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.032000	-0.016000	-0.051000	8.66	8.66	8.66	-0.138315	0.073992	-0.143149	0.069157	1	-1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01434264	AHRS-CALIBRATION-v1	2016/04/27-10:00:00	2016/04/27-10:00:00	A01434265	566	1	OK		False																																											
A01434250	AHRS-CALIBRATION-v1	2016/04/26-10:00:00	2016/04/26-10:00:00	A01434251	566	2	OK		False																																											
A01434241	AHRS-CALIBRATION-v1	2016/04/26-10:00:00	2016/04/26-10:00:00	A01434242	566	3	OK		False																																											
A01435998	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01435999	566	4	OK		False	0.0	0.001	0.001	0.001	0.020000	0.004489	-0.024700	8.66	8.66	8.66	-0.102354	0.115859	-0.096213	0.121999	0.11016500	-0.10078400	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01435951	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01435952	566	5	OK		False	0.0	0.001	0.001	0.001	0.020000	0.004489	-0.024700	8.66	8.66	8.66	-0.102354	0.115859	-0.096213	0.121999	0.11016500	-0.10078400	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01435949	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01435950	566	6	OK		False	0.0	0.001	0.001	0.001	0.020000	0.004489	-0.024700	8.66	8.66	8.66	-0.102354	0.115859	-0.096213	0.121999	0.11016500	-0.10078400	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01434262	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01434263	566	7	OK		False	0.0	0.001	0.001	0.001	0.020000	0.004489	-0.024700	8.66	8.66	8.66	-0.102354	0.115859	-0.096213	0.121999	0.11016500	-0.10078400	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01434248	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01434249	566	8	OK		False	0.0	0.001	0.001	0.001	0.020000	0.004489	-0.024700	8.66	8.66	8.66	-0.102354	0.115859	-0.096213	0.121999	0.11016500	-0.10078400	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01434239	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01434240	566	9	OK		False	0.0	0.001	0.001	0.001	0.020000	0.004489	-0.024700	8.66	8.66	8.66	-0.102354	0.115859	-0.096213	0.121999	0.11016500	-0.10078400	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01434139	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01434140	566	10	OK		False	0.0	0.001	0.001	0.001	0.020000	0.004489	-0.024700	8.66	8.66	8.66	-0.102354	0.115859	-0.096213	0.121999	0.11016500	-0.10078400																			1	0	0	0	1	0	0	0	1
A01434141	AHRS-CALIBRATION-v1	2016/04/21-10:00:00	2016/04/21-10:00:00	A01434142	566	11	OK		False																																											
A01528432	AHRS-CALIBRATION-v1	2016/12/20-10:09:30	2016/12/20-11:09:38	A01528433	567	1	OK		False	0.0	0.001	0.001	0.001	0.000000	0.000000	-0.000000	8.66	8.66	8.66	-0.134487	0.179585	-0.141443	0.172628	1.000000	-1.000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01553731	AHRS-CALIBRATION-v2	2016/06/20-11:08:38	2016/06/21-11:07:38	A01553732	568	1	OK	3.1	False	0.0	0.001	0.001	0.001	0.000000	0.000000	0.000000	8.66	8.66	8.66	-0.114440	0.095004	-0.112795	0.096649	0.00000000	0.00000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01485971	AHRS-CALIBRATION-v1	2016/06/20-11:08:38	2016/06/21-11:07:38	A01485972	568	2	OK		False	0.0	0.001	0.001	0.001	0.000000	0.000000	0.000000	8.66	8.66	8.66	-0.114440	0.095004	-0.112795	0.096649	0.00000000	0.00000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01436046	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01436047	568	3	OK		False	0.0	0.001	0.001	0.001	0.000000	0.000000	0.000000	8.66	8.66	8.66	-0.114440	0.095004	-0.112795	0.096649	0.00000000	0.00000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02006123	AHRS-CALIBRATION-v2	2016/04/15-02:08:38	2016/04/23-03:07:38	A02006124	570	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.003982	0.007069	-0.030210	8.66	8.66	8.66	-0.128549	0.103186	-0.143713	0.088023	0.09780330	-0.12263700	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02006125	AHRS-CALIBRATION-v2	2016/04/15-02:08:38	2016/04/23-03:07:38	A02006126	571	1	OK	4.1	False	0.0	0.001	0.001	0.001	-0.012935	-0.007688	0.006078	8.66	8.66	8.66	-0.138546	0.099783	-0.141979	0.096350	0.09387500	-0.13133700	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02006121	AHRS-CALIBRATION-v2	2016/04/15-02:08:38	2016/04/23-03:07:38	A02006122	572	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.003000	-0.002047	-0.019950	8.66	8.66	8.66	-0.122982	0.088719	-0.128810	0.082891	0.09973140	-0.12531300	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01553643	AHRS-CALIBRATION-v3	2017/02/03-11:22:24	2017/02/03-11:22:24	A01553644	578	1	OK	4.1	False	0.0	0.001	0.001	0.001	-0.0092246	-0.006043	0.010421	8.66	8.66	8.66	-1.0307	0.96931	-1.037	0.96297	0.97647	-1.0235	0.98631	-0.0056278	-0.0011439	-0.0056278	0.9602	-0.001388	-0.0011439	-0.001388	1.0559	1	0	0	0	1	0	0	0	1	0.98565	-0.035924	-0.001275	-0.035924	1.0159	-0.014283	-0.001275	-0.014283	1.0002
A01551656	AHRS-CALIBRATION-v1	2017/02/03-11:22:24	2017/02/03-11:22:24	A01551657	578	2	OK		False	0.0	0.001	0.001	0.001	-0.0092246	-0.006043	0.010421	8.66	8.66	8.66	-1.0307	0.96931	-1.037	0.96297	0.97647	-1.0235	0.98631	-0.0056278	-0.0011439	-0.0056278	0.9602	-0.001388	-0.0011439	-0.001388	1.0559	1	0	0	0	1	0	0	0	1	0.98565	-0.035924	-0.001275	-0.035924	1.0159	-0.014283	-0.001275	-0.014283	1.0002
A01557916	AHRS-CALIBRATION-v3	2017/07/20-02:56:20	2017/07/20-02:56:20	A01557917	579	1	OK	4.1	False	0.0	0.001	0.001	0.001	-0.0045264	0.0058981	0.026739	8.66	8.66	8.66	-1.0058	0.99417	-1.0241	0.97593	0.98969	-1.0103	0.97545	-0.0096654	0.002748	-0.0096654	0.98163	-0.0060388	0.002748	-0.0060388	1.0445	1	0	0	0	1	0	0	0	1	1.0009	0.0081903	-0.0026982	0.0081903	0.99423	0.036631	-0.0026982	0.036631	1.0063
A01555193	AHRS-CALIBRATION-v3	2016/11/14-08:08:38	2016/11/15-05:07:38	A01555194	582	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.015016	0.007984	-0.041720	8.66	8.66	8.66	-0.0993906	0.137495	-0.109946	0.126939	0.127779	-0.0911688	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01521543	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521544	582	2	OK		False	0.0	0.001	0.001	0.001	0.015016	0.007984	-0.041720	8.66	8.66	8.66	-0.0993906	0.137495	-0.109946	0.126939	0.127779	-0.0911688	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01553645	AHRS-CALIBRATION-v3	2017/02/07-02:19:04	2017/02/07-02:19:04	A01553646	583	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.0018609	-0.016629	0.027692	8.66	8.66	8.66	-1.0138	0.98616	-1.017	0.98298	0.98724	-1.0128	0.9637	-0.0035773	0.0058208	-0.0035773	0.97492	0.00077006	0.0058208	0.00077006	1.0644	1	0	0	0	1	0	0	0	1	1.0056	-0.031391	0.0047224	-0.031391	0.9928	-0.0035131	0.0047224	-0.0035131	1.0027
A01551630	AHRS-CALIBRATION-v1	2017/02/07-02:19:04	2017/02/07-02:19:04	A01551631	583	2	OK		False	0.0	0.001	0.001	0.001	0.0018609	-0.016629	0.027692	8.66	8.66	8.66	-1.0138	0.98616	-1.017	0.98298	0.98724	-1.0128	0.9637	-0.0035773	0.0058208	-0.0035773	0.97492	0.00077006	0.0058208	0.00077006	1.0644	1	0	0	0	1	0	0	0	1	1.0056	-0.031391	0.0047224	-0.031391	0.9928	-0.0035131	0.0047224	-0.0035131	1.0027
A01553733	AHRS-CALIBRATION-v2	2016/04/15-02:08:38	2016/04/23-03:07:38	A01553734	584	1	OK	3.1	False	0.0	0.001	0.001	0.001	0.000000	0.000000	0.000000	8.66	8.66	8.66	-0.111679	0.103407	-0.103504	0.111582	0.00000000	0.00000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01436048	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01436049	584	2	OK		False	0.0	0.001	0.001	0.001	0.000000	0.000000	0.000000	8.66	8.66	8.66	-0.111679	0.103407	-0.103504	0.111582	0.00000000	0.00000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02019491	AHRS-CALIBRATION-v3	2018/07/20-12:22:55	2018/07/20-12:22:55	A02019492	585	1	OK	CLB	False	0.0	0.001	0.001	0.001	-0.0012839	0.0038396	-0.016961	8.66	8.66	8.66	-1.0041	0.99595	-1.0101	0.9899	0.9945	-1.0055	0.96476	-0.0069476	0.00078121	-0.0069476	0.96982	0.0049858	0.00078121	0.0049858	1.0689	1	0	0	0	1	0	0	0	1	0.98951	-0.027481	0.0037706	-0.027481	1.0141	-0.00088695	0.0037706	-0.00088695	0.99727
A01436088	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01436089	588	1	OK		False	0.0	0.001	0.001	0.001	0.000000	0.000000	0.000000	8.66	8.66	8.66	-0.137240	0.194891	-0.140730	0.191401	1.00000000	-1.00000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01528440	AHRS-CALIBRATION-v1	2016/12/20-08:08:38	2016/12/20-05:07:38	A01528441	589	1	OK		False	0.0	0.001	0.001	0.001	-0.000735	0.004854	0.027770	8.66	8.66	8.66	-0.142036	0.062765	-0.143351	0.061450	1.0	-1.0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01528421	AHRS-CALIBRATION-v1	2016/12/20-08:09:35	2016/12/20-09:09:38	A01528422	589	2	OK		False	0.0	0.001	0.001	0.001	-0.000735	0.004854	0.027770	8.66	8.66	8.66	-0.142036	0.062765	-0.143351	0.061450	1.000000	-1.000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
